Ded,Pol_Lim,X_Shape,growth_rate_mean,growth_rate_q50,growth_rate_cte_q5.0
1000000,1000000000,0.393,0.01835422735363245,0.018372426740825176,0.01742073530331254
1000000,1000000000,0.313,0.018387188515719025,0.018410838209092617,0.017439607251435518
1000000,1000000000,0.694,0.017376312679098917,0.017407134175300598,0.016452317219227554
1000000,1000000000,0.548,0.01796772436676547,0.017991256900131702,0.017012130469083786
1000000,1000000000,0.457,0.018243277592770755,0.018268797546625137,0.01728992611169815
1000000,1000000000,0.495,0.018038862009625883,0.01805559266358614,0.01707441108301282
1000000,1000000000,0.615,0.017685126126464456,0.017706534825265408,0.016719950642436743
1000000,1000000000,0.388,0.018240079933032394,0.018261813558638096,0.017299812659621237
1000000,1000000000,0.937,0.01564265073090792,0.015686006285250187,0.014679132541641594
1000000,1000000000,0.318,0.018373982254974545,0.018388206139206886,0.017440841998904943
1000000,1000000000,0.69,0.01742497013626853,0.017456043511629105,0.016467001009732484
1000000,1000000000,0.458,0.018214609265327454,0.01823484431952238,0.017262938991189004
1000000,1000000000,0.541,0.01803691672170535,0.01806237269192934,0.017080788128077985
1000000,1000000000,0.817,0.01651931400806643,0.016563599929213524,0.0155737086199224
1000000,1000000000,0.278,0.01839408037867397,0.01841587293893099,0.01744353510439396
1000000,1000000000,0.405,0.01830346847847104,0.018328310921788216,0.01736678360030055
1000000,1000000000,0.576,0.0178003142089583,0.01782151684165001,0.016847264766693116
1000000,1000000000,0.661,0.01747875666762702,0.017505034804344177,0.016491180378943683
1000000,1000000000,0.354,0.018277852027490736,0.01829956006258726,0.017321524489670993
1000000,1000000000,0.488,0.01817040540059097,0.018196688033640385,0.01723150983452797
1000000,1000000000,0.966,0.01524671962300781,0.015300191007554531,0.014276883332058787
1000000,1000000000,0.518,0.017965250299591572,0.017982978373765945,0.017010434437543152
1000000,1000000000,0.624,0.017535512703238054,0.01757615990936756,0.016562138590961693
1000000,1000000000,0.379,0.018194698847457766,0.01821708958595991,0.01723359599709511
1000000,1000000000,0.838,0.016474760754616,0.016520796343684196,0.015521427104249596
1000000,1000000000,0.329,0.018269105745851992,0.018289116211235523,0.017300715018063784
1000000,1000000000,0.736,0.01715726832500659,0.017183098010718822,0.016201301012188196
1000000,1000000000,0.436,0.018139430096466094,0.01816229522228241,0.01717530461028218
1000000,1000000000,0.534,0.017959976789122447,0.017982891760766506,0.017029642779380082
1000000,1000000000,0.754,0.017011269261478446,0.017051218077540398,0.016065501887351275
1000000,1000000000,0.259,0.018324105320498347,0.01834227703511715,0.01736880885437131
1000000,1000000000,0.426,0.01818506575077772,0.018217911943793297,0.017203525360673665
